Nom_archive,Auteur_recherché,Projet,ID,Titre_unique,Auteur,Résumé,Date,Publication Url,Date de publication
Zenodo,Nicolas Delpierre,Drought for C,5711706,Data from: The 2018 European heatwave led to stem dehydration but not to consistent growth reductions in forests,Roberto L. Salomón,"<p>Heatwaves exert disproportionately strong and sometimes irreversible impacts on forest ecosystems. These impacts remain poorly understood at the tree and species level and across large spatial scales. Here, we investigate the effects of the record-breaking 2018 European heatwave on tree growth and tree water status using a collection of high-temporal resolution dendrometer data from 21 species across 53 sites. Relative to the two preceding years, annual stem growth was not consistently reduced by the 2018 heatwave but stems experienced twice the temporary shrinkage due to depletion of water reserves. Conifer species were less capable of rehydrating overnight than broadleaves across gradients of soil and atmospheric drought, suggesting less resilience toward transient stress. In particular, Norway spruce and Scots pine experienced extensive stem dehydration. Our high-resolution dendrometer network was suitable to disentangle the effects of a severe heatwave on tree growth and desiccation at large-spatial scales in situ, and provided insights on which species may be more vulnerable to climate extremes.</p>",2021-11-19 07:48:52.400231+00:00,10.5281/zenodo.5711706,2021
Zenodo,Philippe Ciais,DEEP-C,5710219,"P50 of tropical broadleaved evergreen forests extracted from Liu et al., 2019",Liyang Liu,"<p>P50 data&nbsp;of tropical broadleaved evergreen forests extracted from Liu et al., 2019 (Hydraulic traits are coordinated with maximum plant height at the global scale)</p>

<p>P50:&nbsp;stem water potential at 50% loss of conductivity</p>",2021-11-18 10:56:38.095632+00:00,10.5281/zenodo.5710219,2021
Zenodo,"Benoit Marie ""ISEM""",CrosyeN,5675734,"LITTLE TIGER BLUE, TARUCUS BALKANICUS (FREYER, 1845) –  A NEW BUTTERFLY SPECIES IN THE FAUNA OF SERBIA (LEPIDOPTERA: LYCAENIDAE)",Tot Ivan,"<p>The fauna of butterflies in Serbia is richer for another species - <em>Tarucus balkanicus</em> (Freyer, 1845). During the research of the Landscape of Outstanding Features of the &quot;Valley of Pčinja&quot;, on August 3rd and 4th, a total of 6 individuals of this species were recorded at the site of Čivčija. The feeding plant of this species is<em> Paliurus spina-christi</em>, on the basis of which the popular Serbian name for <em>T. balkanicus</em> &ndash; &ldquo;dračac&rdquo; was proposed.</p>",2022-01-11 13:33:17.228177+00:00,10.5281/zenodo.5675734,2022
Zenodo,Xavier Raynaud,PEACE,5524510,Soil micronutrients & grassland productivity (NutNet dataset),Dajana Radujkovic,"<p>The dataset and the R code used in the study: &#39;Soil properties as key predictors of global grassland production: have we overlooked micronutrients?&#39; The dataset contains&nbsp;information about biomass productivity, climate, soil properties, nutrients and management of 72 non-fertilized NutNet grassland&nbsp;sites.&nbsp;</p>",2021-09-23 11:26:28.568978+00:00,10.5281/zenodo.5524510,2021
Zenodo,Xavier Raynaud,CANETE,5524510,Soil micronutrients & grassland productivity (NutNet dataset),Dajana Radujkovic,"<p>The dataset and the R code used in the study: &#39;Soil properties as key predictors of global grassland production: have we overlooked micronutrients?&#39; The dataset contains&nbsp;information about biomass productivity, climate, soil properties, nutrients and management of 72 non-fertilized NutNet grassland&nbsp;sites.&nbsp;</p>",2021-09-23 11:26:28.568978+00:00,10.5281/zenodo.5524510,2021
Zenodo,"Benoit Marie ""ISEM""",CrosyeN,5407308,"Figure 5 in Species diversity in the Monodelphis brevicaudata complex (Didelphimorphia: Didelphidae) inferred from molecular and morphological data, with the description of a new species","Pavan, Silvia Eliza","Figure 5. Dorsal (top) and ventral (bottom) views of the skulls of old adult specimens of: A, Monodelphis glirina (USNM 521431, female); B, Monodelphis palliolata (USNM 371285, female); C, Monodelphis brevicaudata (USNM 385005, female); D, Monodelphis arlindoi sp. nov. (MPEG 38052, holotype, male); E, Monodelphis touan (ISEM V-1563, male). Scale bar = 10 mm.",2021-09-03 06:15:46.564428+00:00,10.5281/zenodo.5407308,2021
Zenodo,"Benoit Marie ""ISEM""",CrosyeN,5383907,"Text-fig. 3. Front views of hemi-maxillaries from Prémontré (Paris Basin, MP 10), showing the large infraorbitary foramen of a) SLP29PR-1312, stored in the Montpellier University collections (ISE-M), Hartenbergeromys hautefeuillei; b) SLP29PR-960, Pantrogna marandati. Scale bar 1 mm. in A Reevaluation Of The Taxonomic Status Of The Rodent Masillamys Tobien, 1954 From Messel (Germany, Late Early To Early Middle Eocene, 48-47 M.Y.)","Vianey-Liaud, Monique","Text-fig. 3. Front views of hemi-maxillaries from Prémontré (Paris Basin, MP 10), showing the large infraorbitary foramen of a) SLP29PR-1312, stored in the Montpellier University collections (ISE-M), Hartenbergeromys hautefeuillei; b) SLP29PR-960, Pantrogna marandati. Scale bar 1 mm.",2021-09-02 12:26:37.086511+00:00,10.5281/zenodo.5383907,2021
Zenodo,"Benoit Marie ""ISEM""",CrosyeN,5377279,"FIG. 3 in Discovery of Fallomus ladakhensis Nanda & Sahni, 1998 (Mammalia, Rodentia, Diatomyidae) in the lignites of Nong Ya Plong (Phetchaburi Province, Thailand): systematic, biochronological and paleoenvironmental implications","Marivaux, Laurent","FIG. 3. — Fallomus ladakhensis Nanda &amp; Sahni, 1998 from Nong Ya Plong, Thailand; A, SHM-CP 250, left mandible with p4-m3; B, TF 6181, left m1; C, SHM-CP 353, left mandible with p4-m2 (m3 broken); D, labial view of SHM-CP 250. Scale bars: 1 mm. Drawings by Laurence Meslin (ISEM).",2021-09-02 08:37:38.398964+00:00,10.5281/zenodo.5377279,2021
Zenodo,Jean-Philippe Jenny,DEEP-C,5360710,Global acceleration of lake sediment accumulation rates associated with recent human population growth and landuse changes,Alexandre Baud,"<p>These datasets include the spatial coordinates and the digitized temporal rates of lake sedimentation expressed as Sediment Accumulation Rates (SAR; mm/year) and Mass Accumulation Rate (MAR; g/cm<sup>2</sup>/year) presented in Baud et al. (2021).</p>

<p>Baud, A., Jenny, JP., Francus, P. and Gregory-Eaves, I.&nbsp;Global acceleration of lake sediment accumulation rates associated with recent human population growth and land-use changes.&nbsp;<em>J Paleolimnol</em>&nbsp;(2021). https://doi.org/10.1007/s10933-021-00217-6&nbsp;</p>",2021-09-01 13:35:14.663790+00:00,10.1007/s10933-021-00217-6,2021
Zenodo,Tarik Meziane,TROPECOS,5258924,"Semiodera mezianei Salazar-Vallejo 2012, n. sp.","Salazar-Vallejo, Sergio I.","<i>Semiodera mezianei</i> n. sp.   <p>Figure 10</p>  <p> <i>Pherusa parmata</i>: Rullier &amp; Amoureux 1979:182 (<i>non</i> Grube, 1878).</p>   <p> <b>Type material. Southwestern Atlantic Ocean.</b>  <b>Argentina</b>. Holotype (MNHN-1550), and paratype (MNHN-889) complete, body wall slightly broken, apparently by compression, RV Calypso 1961 Expedition, Stat. 181, Golfo Nuevo, Punta Cracker, 18 m, 2 Jan. 1962 (paratype 17 mm long, 1.8 mm wide, cephalic cage 7 mm long, 58 chaetigers). <b>Brazil.</b> One paratype (MNHN-889 a), mature female, partially dried-out, with a midventral, anterior dissection, dorsal shield lost, RV Calypso 1961 Expedition, Stat. 94 (20&deg;53' N, 40&deg;41' W), off Vila Velha, 13 m, 30 Nov. 1961 (14 mm long, 1.5 mm wide, cephalic cage broken, 4 mm long, 69 chaetigers).</p>   <p> <b>Additional materials</b>: <b>Southwestern Atlantic Ocean.</b> <b>Brazil</b>. Two specimens (MNHN-889 b), anterior fragment and the other without posterior end, breaking in two pieces by dissection, dorsal shields removed, body wall eroded, RV Calypso 1961 Expedition, Stat. 129 (23&deg;40' S, 45&deg;01' W), E off Caraguatatuba, 37 m, 10 Dec. 1961. Five specimens (MNHN-889 c), separated in two lots, anterior fragment and four complete including two mature females, body wall variously broken, RV Calypso 1961 Expedition, Stat. 136 (24&deg;06' S, 45&deg;29' W), off Ilha de S&atilde;o Sebasti&atilde;o, 48 m, 11 Dec. 1961 (13.5&ndash;20.0 mm long, 1.5&ndash;2.0 mm wide, cephalic cage 6&ndash;7 mm long, 51&ndash;70 chaetigers; oocytes 100 &micro;m, pale dark with darker nuclei).</p>   <p> <b>Description.</b> Holotype (MNHN-1550) complete, slightly contracted, body wall broken medially, some parapodia removed (Fig. 10A); paratype contracted, without pygidium. Body swollen anteriorly, tapering posteriorly; 15.5 mm long, 2 mm wide, cephalic cage 7 mm long, 60 chaetigers. Tunic thin, areolated, almost without sediment particles; body papillae large, arranged in single rows (Fig. 10B, C), additional papillae appear by median chaetigers; dorsal papillae larger, bottle-shaped, ventral papillae smaller, bottle-shaped or digitate.</p>   <p>Anterior end not exposed. Not dissected to avoid further damage. Cephalic cage chaetae 3.5 times longer than body width. Chaetigers 1&ndash;2 forming cephalic cage; chaetae arranged in transverse rows in chaetiger 1, become more lateral in chaetiger 2. Chaetiger 1 with 10 noto- and 12 neurochaetae; chaetiger 2 with 6 noto- and 8 neurochaetae per bundle.</p>  <p>Anterior dorsal margin of first chaetiger with a projected, trifid dorsal lappet, each lobe with a distal papilla. Three other papillae by notochaetal insertion, other papillae not seen, probably eroded. Chaetigers 1&ndash;2 of about the same size, chaetiger 3 slightly longer. Sand cemented anterior shield dorsal, over chaetigers 1&ndash;4, slightly expanded over chaetiger 5 (in other paratypes, posteriorly elevated, with some anterior tapering papillae, Fig. 10C). Chaetal transition from cephalic cage to body chaetae gradual; neurochaetae multiarticulate capillaries in chaetigers 1&ndash;2, pseudocompound hooks from chaetiger 3, decreasing in size progressively. Slightly falcate, anchylosed neurohooks from chaetiger 7. Gonopodial slits not seen.</p>  <p>Parapodia better developed in chaetigers 1&ndash;3; thereafter low chaetal lobes, with two long bottle-shaped interramal papillae per parapodia. Notochaetal lobes with three postchaetal papillae. Neuropodial lobes with three postchaetal papillae. Large papillae in single transverse series in anterior and median chaetigers, anterior chaetigers with most papillae large, median chaetigers with alternating sizes. Posterior segments with fewer papillae, more or less forming transverse series. Noto- and neuropodia lateral, close to each other.</p>  <p>Median notochaetae arranged in short transverse rows; all multiarticulate capillaries, articles very long (Fig. 10E, F). Neurochaetae multiarticulate capillaries in chaetigers 1&ndash;2, pseudocompound hooks in chaetigers 3&ndash;6 (Fig. 10D), progressively decreasing in size, anchylosed falcate hooks from chaetiger 7. First 2&ndash;3 per bundle, up to 6 in chaetigers 9&ndash;18 (Fig. 10E), decreasing to 4 by chaetigers 19&ndash;28, then three per bundle up to chaetiger 40 (Fig. 10F), thereafter two per bundle, decreasing to one in far posterior chaetigers.</p>  <p>Posterior region tapering to a blunt cone, pygidium conical, anus terminal; no anal cirri.</p>  <p> <b>Etymology.</b> The species name is a modest homage to Dr. Tarik Meziane, curator of the polychaete collection in the Museum National d&rsquo;Histoire Naturelle, Paris. While he is really an ecophysiologist rather than a taxonomist, he has found the means to support taxonomical studies of many people, including myself.</p>   <p> <b>Type locality.</b> Punta Cracker, Golfo Nuevo, Argentina, 18 m depth.</p>   <p> <b>Variation</b>: The specimens were 14&ndash;20 mm long, 1.5&ndash;2.0 mm wide, cephalic cage 6&ndash;7 mm long, and 51&ndash;70 chaetigers.</p>   <p> <b>Remarks.</b> <i>Semiodera mezianei</i> <b>n. sp.</b>, is very similar to <i>S. inflata</i>; but differs by having papillae of almost the same size, larger than in <i>S. inflata</i>, and the papillae present under chaetal lobes are much larger too.</p>   <p> There is another species described from Brazil. Grube (1877:67, 71) included <i>Stylarioides cingulatum</i> Grube &amp; Kr&oslash;yer <i>in</i> Grube, 1877. The species was diagnosed as having &ldquo;Papillen auf Segment 3&ndash;11 einen G&uuml;rtel, auf den andern Segmenten blos eine Querreihe auf dem R&uuml;cken bildend&ldquo; (translation: Dorsal papillae on chaetigers 3&ndash;11 arranged in a belt, on the other segments only as a transverse row). The type material was not found in Copenhagen, Berlin or Wroclaw, and is presumed lost. The species is herein regarded as indeterminable.</p>   <p> <b>Distribution</b>. There are some records for the Brazilian materials including from the Rocas island to Golfo Nuevo, Argentina, but there might be more than one species involved. The other specimens were collected in Southeastern Brazil, in mixed bottoms, 13&ndash;48 m depth.</p>",2021-08-25 17:35:27.780743+00:00,10.5281/zenodo.5258924,2021
Zenodo,Isabelle Domaizon,DEEP-C,5233527,Metabarcoding protocol – Analysis of protists using the 18S rRNA gene and a DADA2 pipeline,Nico Salmaso,"<p>This protocol has been prepared as part of the Interreg Alpine Space project Eco-AlpsWater (ASP569) - <em>Innovative Ecological Assessment and Water Management Strategy for the Protection of Ecosystem Services in Alpine Lakes and Rivers</em>,&nbsp; Activity A.T1.3, Deliverable D.T1.3.2 &ndash; 2, <a href=""https://www.alpine-space.eu/projects/eco-alpswater/en/home"">https://www.alpine-space.eu/projects/eco-alpswater/en/home</a></p>",2021-08-30 12:39:21.301611+00:00,10.5281/zenodo.5233527,2021
Zenodo,Isabelle Domaizon,DEEP-C,5232772,Metabarcoding protocol – Analysis of Bacteria (including Cyanobacteria) using the 16S rRNA gene and a DADA2 pipeline,Nico Salmaso,"<p>This protocol has been prepared as part of the Interreg Alpine Space project Eco-AlpsWater (ASP569) - <em>Innovative Ecological Assessment and Water Management Strategy for the Protection of Ecosystem Services in Alpine Lakes and Rivers</em>,&nbsp; Activity A.T1.3, Deliverable D.T1.3.2 &ndash; 1, <a href=""https://www.alpine-space.eu/projects/eco-alpswater/en/home"">https://www.alpine-space.eu/projects/eco-alpswater/en/home</a></p>

<p>&nbsp;</p>",2021-08-30 12:35:44.687930+00:00,10.5281/zenodo.5232772,2021
Zenodo,Laurent Kergoat,RIFT,5172311,Chariotheca cuprina,"Soldati, Laurent","<p><b><i>Chariotheca cuprina</i> (Fairmaire, 1849)</b></p><p><i>Olisthaena cuprina</i> Fairmaire, 1849: 451.</p><p>MATERIAL EXAMINED. &mdash; <b>Vanuatu.</b> Espiritu Santo Isl., Luganville, CETRAV in Saraoutou, ecotone between dense rainforest and coffee tree plantation, under bark, 2-10.X.2006, leg. L. Soldati, 2 &male;&male; (MNHN), 1 &male; (coll. LS).</p><p>DISTRIBUTION. &mdash; Originally described from Wallis Island and known from the Fiji Islands (Kaszab 1955), this species also occurs in Vanikoro (Solomon Islands) and in Santo (Vanuatu).</p>",2021-08-09 15:22:16.157111+00:00,10.5281/zenodo.5172311,2021
Zenodo,Laurent Kergoat,RIFT,5172309,Bradymerus lobicollis Gebien 1920,"Soldati, Laurent","<p><b><i>Bradymerus lobicollis</i> Gebien, 1920</b></p><p><i>Bradymerus lobicollis</i> Gebien, 1920: 240, figs 14, 15.</p><p>MATERIAL EXAMINED. &mdash; <b>Vanuatu.</b> Espiritu Santo Isl., Luganville, CETRAV in Saraoutou, ecotone between dense rainforest and coffee tree plantation, beating dead branches, 2-10.X.2006, leg. L. Soldati, 2 &male;&male;, 1 &female; (MNHN), 1 &male;, 1&female; (coll. LS).</p><p>DISTRIBUTION. &mdash; New Guinea and Samoa Islands (Kaszab 1955), this species also occurs in the Solomon Islands. First record for Vanuatu.</p>",2021-08-09 15:21:52.092820+00:00,10.5281/zenodo.5172309,2021
Zenodo,Laurent Kergoat,RIFT,5171538,Bradymerus costatus,"Soldati, Laurent","<p><b><i>Bradymerus costatus</i> (Fairmaire, 1849)</b></p><p><i>Bolitophagus costatus</i> Fairmaire, 1849: 421, pl. 11, figs 1, 2.</p><p>MATERIAL EXAMINED. &mdash; <b>Vanuatu.</b> Espiritu Santo Isl., Luganville, CETRAV in Saraoutou, 1-11.X.2006, at night with a headlamp, on decaying trunk of an old mango tree (<i>Mangifera indica</i>), leg. L. Soldati, 2 &male;&male;, 1 &female; (MNHN), 2 &male;&male;, 1 &female; (coll. LS); same data, but 18-20.X.2006, 2 &male;&male;, 2 &female;&female; (MNHN), 2 &male;&male;, 2 &female;&female; (coll. LS).</p><p>DISTRIBUTION. &mdash; Originally described from Wallis Island, this species is also present in the Fiji Islands (Kaszab 1955). First record for Vanuatu.</p>",2021-08-09 02:41:12.150322+00:00,10.5281/zenodo.5171538,2021
Zenodo,Laurent Kergoat,RIFT,5171536,Toxicum quadricorne,"Soldati, Laurent","<p><b><i>Toxicum quadricorne</i> (Fabricius, 1801)</b></p><p><i>Trogosita quadricornis</i> Fabricius, 1801: 153.</p><p>MATERIAL EXAMINED. &mdash; <b>Vanuatu.</b> Espiritu Santo Isl., Luganville, CETRAV in Saraoutou, ecotone between dense rainforest and coffee tree plantation, at night on dead trunks, 2-10.X.2006, leg. L. Soldati, 1 &male; (coll. LS); Luganville, CETRAV in Saraoutou, 1-11.X.2006, at night with a headlamp, on the decaying trunk of an old mango tree (<i>Mangifera indica</i> L.), leg. L. Soldati, 2 &male;&male; (MNHN), 1 &female; (coll. LS); same data, but 18-20.X.2006, 1 &male; (MNHN), 1 &male; (coll. LS).</p><p>DISTRIBUTION. &mdash; Indomalayan realm: Indochina, Sunda Islands, Andaman Islands, Sulawesi; Micronesia: Palau, Truk, Marshall Islands, Ponape; Melanesia: New Guinea (Irian Jaya and Papua New Guinea), Solomon Islands and Vanuatu (Merkl 1989).</p>",2021-08-09 02:40:52.322340+00:00,10.5281/zenodo.5171536,2021
Zenodo,Laurent Kergoat,RIFT,5171482,Diphyrrhynchus halorageos,"Soldati, Laurent","<p><b><i>Diphyrrhynchus halorageos</i> (Montrouzier, 1860)</b></p><p><i>Acanthosternus halorageos</i> Montrouzier, 1860: 290.</p><p>MATERIAL EXAMINED. &mdash; <b>Vanuatu.</b> Espiritu Santo Isl., Luganville, Surunda beach, seashore, 8.X.2006, leg. L. Soldati, 10 &male;&male;, 24 &female;&female; (MNHN), 2 &male;&male;, 2 &female;&female; (coll. LS). &mdash; Espiritu Santo Isl., Big Bay, Matantas, Vatthe Area Conservation, 12-17.X.2006, leg. L. Soldati, 2 &male;&male;, 3 &female;&female; (MNHN).</p><p>DISTRIBUTION. &mdash; New Caledonia, Loyalty Islands, &icirc;le des Pins, Vanuatu and Australia (Kaszab 1982b).</p><p>REMARKS</p><p>As its specific epithet suggests, this little nocturnal darkling beetle lives in the coastal sand and hides during the day at the base of <i>Haloragis prostrata</i> J. R. Forst. &amp; G. Forst.</p>",2021-08-09 02:00:28.380379+00:00,10.5281/zenodo.5171482,2021
Zenodo,Laurent Kergoat,RIFT,5171478,Amarygmus hydrophiloides Fairmaire 1849,"Soldati, Laurent","<p><b><i>Amarygmus hydrophiloides</i> Fairmaire, 1849</b></p><p><i>Amarygmus hydrophiloides</i> Fairmaire, 1849: 450.</p><p>MATERIAL EXAMINED. &mdash; <b>Vanuatu.</b> Espiritu Santo Isl., CETRAV Arboretum, beating shrubs, 5.X.2006, leg. L. Soldati 1 &male; and 3 other ex.(sex unknown) (MNHN). &mdash; Espiritu Santo Isl., littoral forest of Saraoutou, 9.X.2006, on a dead trunk, leg. L. Soldati, 3 ex. (MNHN), 2ex. (coll. LS) (sex unknown).</p><p>DISTRIBUTION. &mdash; One of the most common species of <i>Amarygmus</i> in the Papuan and Polynesian regions, it was first described by Fairmaire (1849) from Wallis and the Tonga-Tabou islands.</p>",2021-08-09 02:00:20.918796+00:00,10.5281/zenodo.5171478,2021
Zenodo,Laurent Kergoat,RIFT,5171476,Platydema simbangense Kaszab 1939,"Soldati, Laurent","<p><b><i>Platydema simbangense</i> Kaszab, 1939</b></p><p><i>Platydema simbangense</i> Kaszab, 1939: 197.</p><p>MATERIAL EXAMINED. &mdash; <b>Vanuatu.</b> Espiritu Santo Isl., Luganville, CETRAV in Saraoutou, ecotone between dense rainforest and coffee tree plantation, beating dead branches covered with fungi, 2-10.X.2006, leg. L. Soldati, 4 &male;&male; (MNHN), 4 &male;&male; (coll. LS). &mdash; Espiritu Santo Isl., Butmas, rainforest, 21.X.2006, leg. L. Soldati, 1 &male; (MNHN), 1 &female; (coll. LS).</p><p>DISTRIBUTION. &mdash; New Guinea (type locality Simbang), Solomon Island (Schawaller 2008) and Vanuatu (new record).</p>",2021-08-09 01:59:58.489581+00:00,10.5281/zenodo.5171476,2021
Zenodo,Laurent Kergoat,RIFT,5165437,"FIG. 3. — Uloma vanuatensis L. Soldati n in Preliminary report on the Tenebrionidae (Insecta, Coleoptera) collected during the SANTO 2006 expedition to Vanuatu, with description of a new species of the genus Uloma Dejean, 1821","Soldati, Laurent","FIG. 3. — Uloma vanuatensis L. Soldati n. sp. holotype ♂ (MNHN EC2280): A, anterior tibia (upper face);B, metathorax and abdomen (ventral view).Scale bars:A,0,.5 mm;B, 1 mm.Photographs:L.Soldati.",2021-08-06 01:26:13.562002+00:00,10.5281/zenodo.5165437,2021
Zenodo,Laurent Kergoat,RIFT,5165435,"FIG. 2. — Uloma vanuatensis L. Soldati n in Preliminary report on the Tenebrionidae (Insecta, Coleoptera) collected during the SANTO 2006 expedition to Vanuatu, with description of a new species of the genus Uloma Dejean, 1821","Soldati, Laurent","FIG. 2. — Uloma vanuatensis L. Soldati n. sp. holotype ♂ (MNHN EC2280): A, head (ventral view); B, head (dorsal view). Abbreviations: tub, conical tubercle; st, arc-shaped strip. Scale bars: A, 1.5 mm; B, 1 mm. Photographs L. Soldati.",2021-08-06 01:26:04.174361+00:00,10.5281/zenodo.5165435,2021
Zenodo,Laurent Kergoat,RIFT,5165433,"FIG. 1. — Uloma vanuatensis L. Soldati n in Preliminary report on the Tenebrionidae (Insecta, Coleoptera) collected during the SANTO 2006 expedition to Vanuatu, with description of a new species of the genus Uloma Dejean, 1821","Soldati, Laurent","FIG. 1. — Uloma vanuatensis L. Soldati n. sp. holotype ♂ (MNHN EC2280): A, habitus (dorsal view); B, habitus (lateral view); C, habitus (ventral view); D, forebody (lateral view); E, aedeagus (lateral view); F, aedeagus (tergal face). Scale bars: A-C, 10 mm; D-F, 1 mm. Photographs: L. Soldati.",2021-08-06 01:25:58.605545+00:00,10.5281/zenodo.5165433,2021
Zenodo,Laurent Kergoat,RIFT,5165431,"Preliminary report on the Tenebrionidae (Insecta, Coleoptera) collected during the SANTO 2006 expedition to Vanuatu, with description of a new species of the genus Uloma Dejean, 1821","Soldati, Laurent","Soldati, Laurent, Kergoat, Gael J., Condamine, Fabien L. (2012): Preliminary report on the Tenebrionidae (Insecta, Coleoptera) collected during the SANTO 2006 expedition to Vanuatu, with description of a new species of the genus Uloma Dejean, 1821. Zoosystema 34 (2): 305-317, DOI: 10.5252/z2012n2a8, URL: http://dx.doi.org/10.5252/z2012n2a8",2021-08-06 01:25:50.175190+00:00,10.5252/z2012n2a8,2021
Zenodo,Xavier Morin,Drought for C,5145755,Functionally distinct tree species support long-term productivity in extreme environments,Léo Delalandre,"<p>Dataset used for the article &quot;Functionally distinct tree species support long-term productivity in extreme environments&quot;, submitted to <em>Proceedings of the Royal society B</em>. Contains raw output of simulations performed with the ForCEEPS forest gap model (http://capsis.cirad.fr/capsis/help_en/forceeps). For a description of the simulations performed and the dataset, see the associated GitHub (https://github.com/LDelalandre/Project-1_Distinct-sp_BEF) and the article.</p>

<p>Simulations are grouped in 11 folders corresponding to the 11 environmental conditions used for simulating community dynamics. Subfolders group outputs by species richness gradients (30 random orders, plus &quot;decreasing&quot; order, which is from the most functionally distinct to the least functioonally distinct species, and &quot;increasing, which is the other way around, and monocultures).</p>

<p>For each species richness level (from 1: all the species, to 30, the last species of the richness gradient), four different files were generated:</p>

<p>- biomass data: &#39;complete&#39; (every individual); &#39;mean&#39; (aggregated at the community level each year);</p>

<p>- productivity data: productivity (every individual); productitity_scene (aggregated at the species level each year).</p>",2021-07-29 13:11:44.169609+00:00,10.5281/zenodo.5145755,2021
Zenodo,Ali Faraj,CANETE,5112313,The Impact of Idea of Confiance Legitime on Knowledge Economy,Luma Ali Faraj Al Dhaheri,"<p><em>In fact, the idea of Confiance Legitime aims to stabilize the legal positions of individuals and protect their acquired rights, because the idea is one of the most important foundations on which to build the stateof low.The idea of Confiance Legitimealso means the commitment of the public authorities to achieve stability and reassurance as a result of the actions of the country, otherwise it would lead to destabilizing this tranquility or storming this stability. The idea of Confiance Legitimeis based on the quality and normality of the law, and the extent of its stability. Therefore, constitutional systems provide political and legal mechanisms to ensure the standardization and integrity of the law before its issuance, whether through committees or through its presentation to competent authorities because the integrity of the law before its issuance is a guarantee of the idea of Confiance Legitime, This matter would guarantee the rights of individuals and the state as well, as the individual can only obtain his legitimate rights in light of a legally stable system in all fields, as the existence of a kind of stability in legal relations, which sends the stability of legal centers, and works to spread peace and tranquility.</em></p>",2021-07-18 16:47:07.403498+00:00,10.5281/zenodo.5112313,2021
